image_path,calligrapher,script,character,calligrapher_id,script_id,character_id,glyph_id,aug,std_path,source,src_image_path,old_50k_id
data/50k/imgs/009635.png,黄易,隶,望,994,4,2488,30592,,data/50k/std/009635.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/106775.png,009635
data/50k/imgs/009636.png,钟繇,楷,朝,866,0,2489,2489,,data/50k/std/009636.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/106787.png,009636
data/50k/imgs/009637.png,张旭,楷,朝,308,0,2489,2489,,data/50k/std/009637.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/106792.png,009637
data/50k/imgs/009638.png,柳公权,楷,朝,461,0,2489,2489,,data/50k/std/009638.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/106793.png,009638
data/50k/imgs/009639.png,褚遂良,楷,朝,760,0,2489,2489,,data/50k/std/009639.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/106794.png,009639
data/50k/imgs/009640.png,米芾,楷,朝,672,0,2489,2489,,data/50k/std/009640.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/106796.png,009640
data/50k/imgs/009641.png,米芾,行,朝,672,3,2489,23567,,data/50k/std/009641.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/106852.png,009641
data/50k/imgs/009642.png,智永,楷,朝,377,0,2489,2489,,data/50k/std/009642.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/106797.png,009642
data/50k/imgs/009643.png,虞世南,行,朝,746,3,2489,23567,,data/50k/std/009643.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/106848.png,009643
data/50k/imgs/009644.png,颜真卿,行,朝,956,3,2489,23567,,data/50k/std/009644.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/106850.png,009644
data/50k/imgs/009645.png,颜真卿,楷,朝,956,0,2489,2489,,data/50k/std/009645.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/278318.png,009645
data/50k/imgs/009646.png,颜真卿,行,朝,956,3,2489,23567,,data/50k/std/009646.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/278346.png,009646
data/50k/imgs/009647.png,颜真卿,行,朝,956,3,2489,23567,,data/50k/std/009647.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/278347.png,009647
data/50k/imgs/009648.png,苏轼,行,朝,703,3,2489,23567,,data/50k/std/009648.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/106853.png,009648
data/50k/imgs/009649.png,苏轼,楷,朝,703,0,2489,2489,,data/50k/std/009649.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/278319.png,009649
data/50k/imgs/009650.png,苏轼,行,朝,703,3,2489,23567,,data/50k/std/009650.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/278348.png,009650
data/50k/imgs/009651.png,唐寅,行,朝,200,3,2489,23567,,data/50k/std/009651.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/106854.png,009651
data/50k/imgs/009652.png,朱耷,行,朝,399,3,2489,23567,,data/50k/std/009652.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/106855.png,009652
data/50k/imgs/009653.png,郑板桥,行,朝,842,3,2489,23567,,data/50k/std/009653.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/106858.png,009653
data/50k/imgs/009654.png,邓石如,隶,朝,828,4,2489,30593,,data/50k/std/009654.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/106868.png,009654
data/50k/imgs/009655.png,金农,隶,朝,855,4,2489,30593,,data/50k/std/009655.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/106870.png,009655
data/50k/imgs/009656.png,张旭,楷,期,308,0,2490,2490,,data/50k/std/009656.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/106886.png,009656
data/50k/imgs/009657.png,柳公权,楷,期,461,0,2490,2490,,data/50k/std/009657.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/106888.png,009657
data/50k/imgs/009658.png,欧阳询,楷,期,479,0,2490,2490,,data/50k/std/009658.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/106889.png,009658
data/50k/imgs/009659.png,虞世南,楷,期,746,0,2490,2490,,data/50k/std/009659.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/106890.png,009659
data/50k/imgs/009660.png,褚遂良,楷,期,760,0,2490,2490,,data/50k/std/009660.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/106891.png,009660
data/50k/imgs/009661.png,颜真卿,楷,期,956,0,2490,2490,,data/50k/std/009661.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/106892.png,009661
data/50k/imgs/009662.png,颜真卿,行,期,956,3,2490,23568,,data/50k/std/009662.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/106930.png,009662
data/50k/imgs/009663.png,王羲之,楷,期,601,0,2490,2490,,data/50k/std/009663.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/106894.png,009663
data/50k/imgs/009664.png,王羲之,行,期,601,3,2490,23568,,data/50k/std/009664.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/106935.png,009664
data/50k/imgs/009665.png,王羲之,行,期,601,3,2490,23568,,data/50k/std/009665.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/106936.png,009665
data/50k/imgs/009666.png,王羲之,行,期,601,3,2490,23568,,data/50k/std/009666.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/106937.png,009666
data/50k/imgs/009667.png,王羲之,行,期,601,3,2490,23568,,data/50k/std/009667.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/106938.png,009667
data/50k/imgs/009668.png,王羲之,行,期,601,3,2490,23568,,data/50k/std/009668.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/106939.png,009668
data/50k/imgs/009669.png,王羲之,行,期,601,3,2490,23568,,data/50k/std/009669.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/106940.png,009669
data/50k/imgs/009670.png,王羲之,行,期,601,3,2490,23568,,data/50k/std/009670.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/278382.png,009670
data/50k/imgs/009671.png,黄庭坚,楷,期,992,0,2490,2490,,data/50k/std/009671.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/278363.png,009671
data/50k/imgs/009672.png,苏轼,行,期,703,3,2490,23568,,data/50k/std/009672.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/106931.png,009672
data/50k/imgs/009673.png,文徵明,行,期,365,3,2490,23568,,data/50k/std/009673.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/106933.png,009673
data/50k/imgs/009674.png,金农,隶,期,855,4,2490,30594,,data/50k/std/009674.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/106945.png,009674
data/50k/imgs/009675.png,邓石如,隶,木,828,4,2492,30596,,data/50k/std/009675.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107113.png,009675
data/50k/imgs/009676.png,欧阳通,楷,木,480,0,2492,2492,,data/50k/std/009676.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107009.png,009676
data/50k/imgs/009677.png,褚遂良,楷,木,760,0,2492,2492,,data/50k/std/009677.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107010.png,009677
data/50k/imgs/009678.png,颜真卿,楷,木,956,0,2492,2492,,data/50k/std/009678.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107011.png,009678
data/50k/imgs/009679.png,鲜于枢,行,木,983,3,2492,23570,,data/50k/std/009679.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107089.png,009679
data/50k/imgs/009680.png,鲜于枢,行,木,983,3,2492,23570,,data/50k/std/009680.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/278447.png,009680
data/50k/imgs/009681.png,智永,楷,木,377,0,2492,2492,,data/50k/std/009681.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/278413.png,009681
data/50k/imgs/009682.png,李邕,行,木,424,3,2492,23570,,data/50k/std/009682.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107090.png,009682
data/50k/imgs/009683.png,李邕,行,木,424,3,2492,23570,,data/50k/std/009683.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107091.png,009683
data/50k/imgs/009684.png,苏轼,楷,木,703,0,2492,2492,,data/50k/std/009684.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/278412.png,009684
data/50k/imgs/009685.png,唐寅,行,木,200,3,2492,23570,,data/50k/std/009685.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107093.png,009685
data/50k/imgs/009686.png,何绍基,行,未,53,3,2493,23571,,data/50k/std/009686.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107308.png,009686
data/50k/imgs/009687.png,柳公权,楷,未,461,0,2493,2493,,data/50k/std/009687.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107131.png,009687
data/50k/imgs/009688.png,欧阳询,楷,未,479,0,2493,2493,,data/50k/std/009688.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107132.png,009688
data/50k/imgs/009689.png,褚遂良,楷,未,760,0,2493,2493,,data/50k/std/009689.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107133.png,009689
data/50k/imgs/009690.png,褚遂良,楷,未,760,0,2493,2493,,data/50k/std/009690.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/278467.png,009690
data/50k/imgs/009691.png,褚遂良,楷,未,760,0,2493,2493,,data/50k/std/009691.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/278468.png,009691
data/50k/imgs/009692.png,颜真卿,楷,未,956,0,2493,2493,,data/50k/std/009692.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107134.png,009692
data/50k/imgs/009693.png,颜真卿,行,未,956,3,2493,23571,,data/50k/std/009693.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107300.png,009693
data/50k/imgs/009694.png,苏轼,行,未,703,3,2493,23571,,data/50k/std/009694.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107304.png,009694
data/50k/imgs/009695.png,孙过庭,行,未,235,3,2493,23571,,data/50k/std/009695.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107295.png,009695
data/50k/imgs/009696.png,王献之,行,未,591,3,2493,23571,,data/50k/std/009696.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/278534.png,009696
data/50k/imgs/009697.png,王羲之,行,未,601,3,2493,23571,,data/50k/std/009697.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107305.png,009697
data/50k/imgs/009698.png,王羲之,行,未,601,3,2493,23571,,data/50k/std/009698.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107306.png,009698
data/50k/imgs/009699.png,王羲之,行,未,601,3,2493,23571,,data/50k/std/009699.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107307.png,009699
data/50k/imgs/009700.png,李邕,行,未,424,3,2493,23571,,data/50k/std/009700.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107296.png,009700
data/50k/imgs/009701.png,李邕,行,未,424,3,2493,23571,,data/50k/std/009701.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107297.png,009701
data/50k/imgs/009702.png,金农,隶,未,855,4,2493,30597,,data/50k/std/009702.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107334.png,009702
data/50k/imgs/009703.png,孙过庭,行,末,235,3,2494,23572,,data/50k/std/009703.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/278575.png,009703
data/50k/imgs/009704.png,虞世南,楷,末,746,0,2494,2494,,data/50k/std/009704.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107352.png,009704
data/50k/imgs/009705.png,褚遂良,楷,末,760,0,2494,2494,,data/50k/std/009705.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107353.png,009705
data/50k/imgs/009706.png,颜真卿,楷,末,956,0,2494,2494,,data/50k/std/009706.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107354.png,009706
data/50k/imgs/009707.png,颜真卿,行,末,956,3,2494,23572,,data/50k/std/009707.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107394.png,009707
data/50k/imgs/009708.png,蔡襄,楷,末,736,0,2494,2494,,data/50k/std/009708.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107355.png,009708
data/50k/imgs/009709.png,鲜于枢,行,末,983,3,2494,23572,,data/50k/std/009709.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107392.png,009709
data/50k/imgs/009710.png,邓石如,隶,末,828,4,2494,30598,,data/50k/std/009710.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107406.png,009710
data/50k/imgs/009711.png,欧阳询,行,本,479,3,2495,23573,,data/50k/std/009711.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107471.png,009711
data/50k/imgs/009712.png,米芾,行,本,672,3,2495,23573,,data/50k/std/009712.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/278603.png,009712
data/50k/imgs/009713.png,米芾,行,本,672,3,2495,23573,,data/50k/std/009713.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/278604.png,009713
data/50k/imgs/009714.png,李邕,行,本,424,3,2495,23573,,data/50k/std/009714.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107470.png,009714
data/50k/imgs/009715.png,李邕,行,本,424,3,2495,23573,,data/50k/std/009715.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/278600.png,009715
data/50k/imgs/009716.png,李邕,行,本,424,3,2495,23573,,data/50k/std/009716.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/278601.png,009716
data/50k/imgs/009717.png,褚遂良,行,本,760,3,2495,23573,,data/50k/std/009717.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107472.png,009717
data/50k/imgs/009718.png,苏轼,行,本,703,3,2495,23573,,data/50k/std/009718.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107475.png,009718
data/50k/imgs/009719.png,黄庭坚,行,本,992,3,2495,23573,,data/50k/std/009719.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107476.png,009719
data/50k/imgs/009720.png,颜真卿,楷,札,956,0,2496,2496,,data/50k/std/009720.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107506.png,009720
data/50k/imgs/009721.png,赵之谦,楷,札,795,0,2496,2496,,data/50k/std/009721.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107507.png,009721
data/50k/imgs/009722.png,黄易,隶,札,994,4,2496,30600,,data/50k/std/009722.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107523.png,009722
data/50k/imgs/009723.png,李邕,楷,朱,424,0,2498,2498,,data/50k/std/009723.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107561.png,009723
data/50k/imgs/009724.png,柳公权,楷,朱,461,0,2498,2498,,data/50k/std/009724.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107562.png,009724
data/50k/imgs/009725.png,褚遂良,楷,朱,760,0,2498,2498,,data/50k/std/009725.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107563.png,009725
data/50k/imgs/009726.png,褚遂良,楷,朱,760,0,2498,2498,,data/50k/std/009726.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107564.png,009726
data/50k/imgs/009727.png,苏轼,行,朱,703,3,2498,23576,,data/50k/std/009727.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107599.png,009727
data/50k/imgs/009728.png,唐寅,行,朱,200,3,2498,23576,,data/50k/std/009728.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107600.png,009728
data/50k/imgs/009729.png,何绍基,行,朱,53,3,2498,23576,,data/50k/std/009729.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107602.png,009729
data/50k/imgs/009730.png,何绍基,行,朱,53,3,2498,23576,,data/50k/std/009730.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107603.png,009730
data/50k/imgs/009731.png,蔡襄,楷,朴,736,0,2499,2499,,data/50k/std/009731.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107659.png,009731
data/50k/imgs/009732.png,孙过庭,行,机,235,3,2502,23580,,data/50k/std/009732.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107712.png,009732
data/50k/imgs/009733.png,王羲之,行,朽,601,3,2504,23582,,data/50k/std/009733.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107755.png,009733
data/50k/imgs/009734.png,王羲之,行,朽,601,3,2504,23582,,data/50k/std/009734.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107756.png,009734
data/50k/imgs/009735.png,欧阳询,楷,朽,479,0,2504,2504,,data/50k/std/009735.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107733.png,009735
data/50k/imgs/009736.png,褚遂良,楷,朽,760,0,2504,2504,,data/50k/std/009736.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107734.png,009736
data/50k/imgs/009737.png,颜真卿,行,朽,956,3,2504,23582,,data/50k/std/009737.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107752.png,009737
data/50k/imgs/009738.png,颜真卿,行,朽,956,3,2504,23582,,data/50k/std/009738.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/278723.png,009738
data/50k/imgs/009739.png,苏轼,行,朽,703,3,2504,23582,,data/50k/std/009739.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107753.png,009739
data/50k/imgs/009740.png,黄庭坚,行,朽,992,3,2504,23582,,data/50k/std/009740.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107754.png,009740
data/50k/imgs/009741.png,颜真卿,楷,杉,956,0,2508,2508,,data/50k/std/009741.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107823.png,009741
data/50k/imgs/009742.png,米芾,行,杉,672,3,2508,23586,,data/50k/std/009742.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107831.png,009742
data/50k/imgs/009743.png,颜真卿,楷,李,956,0,2510,2510,,data/50k/std/009743.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107869.png,009743
data/50k/imgs/009744.png,黄庭坚,行,李,992,3,2510,23588,,data/50k/std/009744.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107912.png,009744
data/50k/imgs/009745.png,黄庭坚,楷,李,992,0,2510,2510,,data/50k/std/009745.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/278762.png,009745
data/50k/imgs/009746.png,何绍基,楷,李,53,0,2510,2510,,data/50k/std/009746.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107875.png,009746
data/50k/imgs/009747.png,何绍基,行,李,53,3,2510,23588,,data/50k/std/009747.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107915.png,009747
data/50k/imgs/009748.png,何绍基,隶,李,53,4,2510,30614,,data/50k/std/009748.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107926.png,009748
data/50k/imgs/009749.png,李邕,楷,李,424,0,2510,2510,,data/50k/std/009749.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107864.png,009749
data/50k/imgs/009750.png,李邕,行,李,424,3,2510,23588,,data/50k/std/009750.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107908.png,009750
data/50k/imgs/009751.png,李邕,行,李,424,3,2510,23588,,data/50k/std/009751.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/278779.png,009751
data/50k/imgs/009752.png,柳公权,楷,李,461,0,2510,2510,,data/50k/std/009752.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107865.png,009752
data/50k/imgs/009753.png,褚遂良,楷,李,760,0,2510,2510,,data/50k/std/009753.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107867.png,009753
data/50k/imgs/009754.png,褚遂良,楷,李,760,0,2510,2510,,data/50k/std/009754.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107868.png,009754
data/50k/imgs/009755.png,苏轼,楷,李,703,0,2510,2510,,data/50k/std/009755.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107870.png,009755
data/50k/imgs/009756.png,苏轼,行,李,703,3,2510,23588,,data/50k/std/009756.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107911.png,009756
data/50k/imgs/009757.png,赵佶,楷,李,797,0,2510,2510,,data/50k/std/009757.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107871.png,009757
data/50k/imgs/009758.png,祝允明,楷,李,644,0,2510,2510,,data/50k/std/009758.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107873.png,009758
data/50k/imgs/009759.png,董其昌,行,李,721,3,2510,23588,,data/50k/std/009759.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107913.png,009759
data/50k/imgs/009760.png,米芾,行,李,672,3,2510,23588,,data/50k/std/009760.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107910.png,009760
data/50k/imgs/009761.png,唐寅,行,杏,200,3,2511,23589,,data/50k/std/009761.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107957.png,009761
data/50k/imgs/009762.png,董其昌,行,杏,721,3,2511,23589,,data/50k/std/009762.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107958.png,009762
data/50k/imgs/009763.png,欧阳询,楷,材,479,0,2512,2512,,data/50k/std/009763.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107969.png,009763
data/50k/imgs/009764.png,颜真卿,楷,材,956,0,2512,2512,,data/50k/std/009764.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/107970.png,009764
data/50k/imgs/009765.png,颜真卿,楷,材,956,0,2512,2512,,data/50k/std/009765.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/278814.png,009765
data/50k/imgs/009766.png,孙过庭,行,材,235,3,2512,23590,,data/50k/std/009766.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/108008.png,009766
data/50k/imgs/009767.png,孙过庭,行,材,235,3,2512,23590,,data/50k/std/009767.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/108009.png,009767
data/50k/imgs/009768.png,苏轼,行,村,703,3,2513,23591,,data/50k/std/009768.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/108024.png,009768
data/50k/imgs/009769.png,苏轼,行,杖,703,3,2516,23594,,data/50k/std/009769.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/108076.png,009769
data/50k/imgs/009770.png,王羲之,行,杖,601,3,2516,23594,,data/50k/std/009770.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/108078.png,009770
data/50k/imgs/009771.png,褚遂良,楷,杜,760,0,2518,2518,,data/50k/std/009771.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/108115.png,009771
data/50k/imgs/009772.png,褚遂良,楷,杜,760,0,2518,2518,,data/50k/std/009772.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/278865.png,009772
data/50k/imgs/009773.png,邓石如,隶,杜,828,4,2518,30622,,data/50k/std/009773.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/108158.png,009773
data/50k/imgs/009774.png,赵佶,楷,杜,797,0,2518,2518,,data/50k/std/009774.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/108116.png,009774
data/50k/imgs/009775.png,朱耷,楷,杜,399,0,2518,2518,,data/50k/std/009775.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/108117.png,009775
data/50k/imgs/009776.png,米芾,行,杜,672,3,2518,23596,,data/50k/std/009776.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/108147.png,009776
data/50k/imgs/009777.png,沈尹默,行,杜,517,3,2518,23596,,data/50k/std/009777.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/108148.png,009777
data/50k/imgs/009778.png,智永,行,杜,377,3,2518,23596,,data/50k/std/009778.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/108149.png,009778
data/50k/imgs/009779.png,智永,行,杜,377,3,2518,23596,,data/50k/std/009779.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/278882.png,009779
data/50k/imgs/009780.png,张旭,楷,杞,308,0,2519,2519,,data/50k/std/009780.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/108175.png,009780
data/50k/imgs/009781.png,赵之谦,楷,杞,795,0,2519,2519,,data/50k/std/009781.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/108176.png,009781
data/50k/imgs/009782.png,褚遂良,楷,束,760,0,2520,2520,,data/50k/std/009782.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/108223.png,009782
data/50k/imgs/009783.png,智永,楷,束,377,0,2520,2520,,data/50k/std/009783.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/108224.png,009783
data/50k/imgs/009784.png,孙过庭,行,束,235,3,2520,23598,,data/50k/std/009784.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/108257.png,009784
data/50k/imgs/009785.png,孙过庭,行,杪,235,3,2523,23601,,data/50k/std/009785.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/108321.png,009785
data/50k/imgs/009786.png,王献之,行,杭,591,3,2524,23602,,data/50k/std/009786.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/108344.png,009786
data/50k/imgs/009787.png,张旭,楷,杭,308,0,2524,2524,,data/50k/std/009787.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/108334.png,009787
data/50k/imgs/009788.png,黄庭坚,楷,杭,992,0,2524,2524,,data/50k/std/009788.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/108335.png,009788
data/50k/imgs/009789.png,智永,楷,杭,377,0,2524,2524,,data/50k/std/009789.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/108336.png,009789
data/50k/imgs/009790.png,智永,行,杭,377,3,2524,23602,,data/50k/std/009790.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/278963.png,009790
data/50k/imgs/009791.png,王铎,行,杭,612,3,2524,23602,,data/50k/std/009791.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/108345.png,009791
data/50k/imgs/009792.png,苏轼,行,杯,703,3,2525,23603,,data/50k/std/009792.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/108389.png,009792
data/50k/imgs/009793.png,苏轼,行,杯,703,3,2525,23603,,data/50k/std/009793.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/108390.png,009793
data/50k/imgs/009794.png,欧阳通,楷,杯,480,0,2525,2525,,data/50k/std/009794.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/108365.png,009794
data/50k/imgs/009795.png,颜真卿,楷,杯,956,0,2525,2525,,data/50k/std/009795.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/108366.png,009795
data/50k/imgs/009796.png,鲜于枢,行,杯,983,3,2525,23603,,data/50k/std/009796.png,final_imgs_fame_v8,data/fame-kxl-tj-px60/imgs/108388.png,009796
