image_path,calligrapher,script,character,calligrapher_id,script_id,character_id,glyph_id,aug,std_path,source
data/fame-kxl-tj-px60/imgs/157277.png,米芾,行,簡,672,3,4127,25205,,data/fame-kxl-tj-px60/std/157277.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157278.png,沈尹默,行,簡,517,3,4127,25205,,data/fame-kxl-tj-px60/std/157278.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157326.png,苏轼,行,簪,703,3,4130,25208,,data/fame-kxl-tj-px60/std/157326.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/298871.png,苏轼,行,簪,703,3,4130,25208,,data/fame-kxl-tj-px60/std/298871.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157337.png,苏轼,行,簫,703,3,4131,25209,,data/fame-kxl-tj-px60/std/157337.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157338.png,文徵明,行,簫,365,3,4131,25209,,data/fame-kxl-tj-px60/std/157338.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157353.png,唐寅,行,簷,200,3,4133,25211,,data/fame-kxl-tj-px60/std/157353.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157354.png,文徵明,行,簷,365,3,4133,25211,,data/fame-kxl-tj-px60/std/157354.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157380.png,唐寅,行,簾,200,3,4135,25213,,data/fame-kxl-tj-px60/std/157380.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157381.png,沈尹默,行,簾,517,3,4135,25213,,data/fame-kxl-tj-px60/std/157381.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157382.png,邓石如,隶,簾,828,4,4135,32239,,data/fame-kxl-tj-px60/std/157382.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157397.png,黄庭坚,楷,簿,992,0,4136,4136,,data/fame-kxl-tj-px60/std/157397.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157401.png,黄庭坚,行,簿,992,3,4136,25214,,data/fame-kxl-tj-px60/std/157401.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157396.png,颜真卿,楷,簿,956,0,4136,4136,,data/fame-kxl-tj-px60/std/157396.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157402.png,文徵明,行,簿,365,3,4136,25214,,data/fame-kxl-tj-px60/std/157402.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157417.png,欧阳通,楷,籀,480,0,4137,4137,,data/fame-kxl-tj-px60/std/157417.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157429.png,赵佶,楷,籃,797,0,4138,4138,,data/fame-kxl-tj-px60/std/157429.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157430.png,祝允明,楷,籃,644,0,4138,4138,,data/fame-kxl-tj-px60/std/157430.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157431.png,智永,楷,籃,377,0,4138,4138,,data/fame-kxl-tj-px60/std/157431.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157439.png,褚遂良,楷,籌,760,0,4139,4139,,data/fame-kxl-tj-px60/std/157439.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/298913.png,褚遂良,楷,籌,760,0,4139,4139,,data/fame-kxl-tj-px60/std/298913.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157465.png,欧阳通,楷,籍,480,0,4140,4140,,data/fame-kxl-tj-px60/std/157465.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157466.png,虞世南,楷,籍,746,0,4140,4140,,data/fame-kxl-tj-px60/std/157466.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157470.png,智永,楷,籍,377,0,4140,4140,,data/fame-kxl-tj-px60/std/157470.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157512.png,文徵明,行,籍,365,3,4140,25218,,data/fame-kxl-tj-px60/std/157512.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157524.png,柳公权,楷,籙,461,0,4141,4141,,data/fame-kxl-tj-px60/std/157524.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157525.png,颜真卿,楷,籙,956,0,4141,4141,,data/fame-kxl-tj-px60/std/157525.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157533.png,文徵明,行,籟,365,3,4142,25220,,data/fame-kxl-tj-px60/std/157533.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/298951.png,文徵明,楷,籟,365,0,4142,4142,,data/fame-kxl-tj-px60/std/298951.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157542.png,欧阳通,楷,籠,480,0,4143,4143,,data/fame-kxl-tj-px60/std/157542.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157555.png,李邕,行,籠,424,3,4143,25221,,data/fame-kxl-tj-px60/std/157555.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157556.png,苏轼,行,籠,703,3,4143,25221,,data/fame-kxl-tj-px60/std/157556.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157557.png,董其昌,行,籠,721,3,4143,25221,,data/fame-kxl-tj-px60/std/157557.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157589.png,王铎,行,籬,612,3,4147,25225,,data/fame-kxl-tj-px60/std/157589.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157590.png,沈尹默,行,籬,517,3,4147,25225,,data/fame-kxl-tj-px60/std/157590.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157610.png,钟繇,楷,米,866,0,4148,4148,,data/fame-kxl-tj-px60/std/157610.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157613.png,颜真卿,楷,米,956,0,4148,4148,,data/fame-kxl-tj-px60/std/157613.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157614.png,米芾,楷,米,672,0,4148,4148,,data/fame-kxl-tj-px60/std/157614.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157659.png,米芾,行,米,672,3,4148,25226,,data/fame-kxl-tj-px60/std/157659.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157660.png,米芾,行,米,672,3,4148,25226,,data/fame-kxl-tj-px60/std/157660.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157611.png,欧阳询,楷,米,479,0,4148,4148,,data/fame-kxl-tj-px60/std/157611.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157612.png,欧阳通,楷,米,480,0,4148,4148,,data/fame-kxl-tj-px60/std/157612.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157615.png,黄庭坚,楷,米,992,0,4148,4148,,data/fame-kxl-tj-px60/std/157615.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/298985.png,何绍基,楷,米,53,0,4148,4148,,data/fame-kxl-tj-px60/std/298985.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157662.png,沈尹默,行,米,517,3,4148,25226,,data/fame-kxl-tj-px60/std/157662.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157686.png,欧阳询,楷,粉,479,0,4149,4149,,data/fame-kxl-tj-px60/std/157686.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/299014.png,欧阳通,楷,粉,480,0,4149,4149,,data/fame-kxl-tj-px60/std/299014.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157687.png,文徵明,楷,粉,365,0,4149,4149,,data/fame-kxl-tj-px60/std/157687.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157688.png,赵之谦,楷,粉,795,0,4149,4149,,data/fame-kxl-tj-px60/std/157688.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157694.png,李邕,行,粉,424,3,4149,25227,,data/fame-kxl-tj-px60/std/157694.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157695.png,李邕,行,粉,424,3,4149,25227,,data/fame-kxl-tj-px60/std/157695.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157708.png,柳公权,楷,粒,461,0,4150,4150,,data/fame-kxl-tj-px60/std/157708.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157710.png,颜真卿,楷,粒,956,0,4150,4150,,data/fame-kxl-tj-px60/std/157710.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157709.png,欧阳通,楷,粒,480,0,4150,4150,,data/fame-kxl-tj-px60/std/157709.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157728.png,苏轼,行,粕,703,3,4151,25229,,data/fame-kxl-tj-px60/std/157728.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157744.png,钟繇,楷,粗,866,0,4152,4152,,data/fame-kxl-tj-px60/std/157744.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/299042.png,王羲之,行,粗,601,3,4152,25230,,data/fame-kxl-tj-px60/std/299042.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157746.png,薛稷,楷,粗,742,0,4152,4152,,data/fame-kxl-tj-px60/std/157746.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157752.png,孙过庭,行,粗,235,3,4152,25230,,data/fame-kxl-tj-px60/std/157752.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/299039.png,孙过庭,行,粗,235,3,4152,25230,,data/fame-kxl-tj-px60/std/299039.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157754.png,苏轼,行,粗,703,3,4152,25230,,data/fame-kxl-tj-px60/std/157754.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/299040.png,苏轼,行,粗,703,3,4152,25230,,data/fame-kxl-tj-px60/std/299040.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157779.png,李邕,楷,粟,424,0,4153,4153,,data/fame-kxl-tj-px60/std/157779.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157814.png,李邕,行,粟,424,3,4153,25231,,data/fame-kxl-tj-px60/std/157814.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157780.png,欧阳询,楷,粟,479,0,4153,4153,,data/fame-kxl-tj-px60/std/157780.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157781.png,褚遂良,楷,粟,760,0,4153,4153,,data/fame-kxl-tj-px60/std/157781.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157783.png,苏轼,楷,粟,703,0,4153,4153,,data/fame-kxl-tj-px60/std/157783.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157816.png,文徵明,行,粟,365,3,4153,25231,,data/fame-kxl-tj-px60/std/157816.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157861.png,柳公权,楷,粤,461,0,4155,4155,,data/fame-kxl-tj-px60/std/157861.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157893.png,颜真卿,行,粥,956,3,4156,25234,,data/fame-kxl-tj-px60/std/157893.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157910.png,赵佶,楷,粮,797,0,4158,4158,,data/fame-kxl-tj-px60/std/157910.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157911.png,智永,楷,粮,377,0,4158,4158,,data/fame-kxl-tj-px60/std/157911.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157917.png,米芾,行,粮,672,3,4158,25236,,data/fame-kxl-tj-px60/std/157917.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157916.png,鲜于枢,行,粮,983,3,4158,25236,,data/fame-kxl-tj-px60/std/157916.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157918.png,苏轼,行,粮,703,3,4158,25236,,data/fame-kxl-tj-px60/std/157918.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157919.png,王羲之,行,粮,601,3,4158,25236,,data/fame-kxl-tj-px60/std/157919.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157971.png,郑板桥,行,粱,842,3,4159,25237,,data/fame-kxl-tj-px60/std/157971.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/157989.png,钟繇,楷,粲,866,0,4160,4160,,data/fame-kxl-tj-px60/std/157989.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158007.png,黄庭坚,行,粲,992,3,4160,25238,,data/fame-kxl-tj-px60/std/158007.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158008.png,祝允明,行,粲,644,3,4160,25238,,data/fame-kxl-tj-px60/std/158008.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158009.png,邓石如,隶,粲,828,4,4160,32264,,data/fame-kxl-tj-px60/std/158009.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158016.png,柳公权,楷,粵,461,0,4161,4161,,data/fame-kxl-tj-px60/std/158016.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158017.png,褚遂良,楷,粵,760,0,4161,4161,,data/fame-kxl-tj-px60/std/158017.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158018.png,颜真卿,楷,粵,956,0,4161,4161,,data/fame-kxl-tj-px60/std/158018.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158042.png,欧阳通,楷,粹,480,0,4162,4162,,data/fame-kxl-tj-px60/std/158042.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158043.png,颜真卿,楷,粹,956,0,4162,4162,,data/fame-kxl-tj-px60/std/158043.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158053.png,黄庭坚,行,粹,992,3,4162,25240,,data/fame-kxl-tj-px60/std/158053.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158108.png,颜真卿,楷,精,956,0,4164,4164,,data/fame-kxl-tj-px60/std/158108.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158184.png,黄易,隶,精,994,4,4164,32268,,data/fame-kxl-tj-px60/std/158184.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158114.png,智永,楷,精,377,0,4164,4164,,data/fame-kxl-tj-px60/std/158114.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158107.png,褚遂良,楷,精,760,0,4164,4164,,data/fame-kxl-tj-px60/std/158107.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/299206.png,褚遂良,行,精,760,3,4164,25242,,data/fame-kxl-tj-px60/std/299206.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158109.png,蔡襄,楷,精,736,0,4164,4164,,data/fame-kxl-tj-px60/std/158109.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158110.png,赵佶,楷,精,797,0,4164,4164,,data/fame-kxl-tj-px60/std/158110.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158111.png,祝允明,楷,精,644,0,4164,4164,,data/fame-kxl-tj-px60/std/158111.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158113.png,朱耷,楷,精,399,0,4164,4164,,data/fame-kxl-tj-px60/std/158113.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158160.png,何绍基,行,精,53,3,4164,25242,,data/fame-kxl-tj-px60/std/158160.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158181.png,赵之谦,隶,精,795,4,4164,32268,,data/fame-kxl-tj-px60/std/158181.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158182.png,金农,隶,精,855,4,4164,32268,,data/fame-kxl-tj-px60/std/158182.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/299216.png,金农,隶,精,855,4,4164,32268,,data/fame-kxl-tj-px60/std/299216.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158189.png,文徵明,楷,糅,365,0,4165,4165,,data/fame-kxl-tj-px60/std/158189.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158193.png,苏轼,行,糅,703,3,4165,25243,,data/fame-kxl-tj-px60/std/158193.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158239.png,沈尹默,楷,糜,517,0,4169,4169,,data/fame-kxl-tj-px60/std/158239.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158258.png,赵之谦,楷,糞,795,0,4171,4171,,data/fame-kxl-tj-px60/std/158258.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158297.png,智永,楷,糟,377,0,4172,4172,,data/fame-kxl-tj-px60/std/158297.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158294.png,欧阳询,楷,糟,479,0,4172,4172,,data/fame-kxl-tj-px60/std/158294.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158295.png,赵佶,楷,糟,797,0,4172,4172,,data/fame-kxl-tj-px60/std/158295.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158296.png,朱耷,楷,糟,399,0,4172,4172,,data/fame-kxl-tj-px60/std/158296.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158311.png,苏轼,行,糟,703,3,4172,25250,,data/fame-kxl-tj-px60/std/158311.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/299265.png,苏轼,行,糟,703,3,4172,25250,,data/fame-kxl-tj-px60/std/299265.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158331.png,褚遂良,楷,糠,760,0,4173,4173,,data/fame-kxl-tj-px60/std/158331.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158332.png,赵佶,楷,糠,797,0,4173,4173,,data/fame-kxl-tj-px60/std/158332.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158333.png,祝允明,楷,糠,644,0,4173,4173,,data/fame-kxl-tj-px60/std/158333.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158334.png,朱耷,楷,糠,399,0,4173,4173,,data/fame-kxl-tj-px60/std/158334.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/299274.png,智永,楷,糠,377,0,4173,4173,,data/fame-kxl-tj-px60/std/299274.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158344.png,沈尹默,行,糠,517,3,4173,25251,,data/fame-kxl-tj-px60/std/158344.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158354.png,王铎,行,糧,612,3,4174,25252,,data/fame-kxl-tj-px60/std/158354.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158440.png,褚遂良,楷,糾,760,0,4179,4179,,data/fame-kxl-tj-px60/std/158440.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158457.png,褚遂良,楷,紀,760,0,4180,4180,,data/fame-kxl-tj-px60/std/158457.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158459.png,沈尹默,楷,紀,517,0,4180,4180,,data/fame-kxl-tj-px60/std/158459.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158484.png,颜真卿,行,紀,956,3,4180,25258,,data/fame-kxl-tj-px60/std/158484.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158485.png,苏轼,行,紀,703,3,4180,25258,,data/fame-kxl-tj-px60/std/158485.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158496.png,何绍基,隶,紀,53,4,4180,32284,,data/fame-kxl-tj-px60/std/158496.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158502.png,欧阳询,行,紂,479,3,4181,25259,,data/fame-kxl-tj-px60/std/158502.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158524.png,沈尹默,楷,約,517,0,4183,4183,,data/fame-kxl-tj-px60/std/158524.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/299348.png,赵佶,楷,約,797,0,4183,4183,,data/fame-kxl-tj-px60/std/299348.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/299349.png,祝允明,楷,約,644,0,4183,4183,,data/fame-kxl-tj-px60/std/299349.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158558.png,褚遂良,行,約,760,3,4183,25261,,data/fame-kxl-tj-px60/std/158558.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158560.png,米芾,行,約,672,3,4183,25261,,data/fame-kxl-tj-px60/std/158560.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158561.png,米芾,行,約,672,3,4183,25261,,data/fame-kxl-tj-px60/std/158561.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158562.png,苏轼,行,約,703,3,4183,25261,,data/fame-kxl-tj-px60/std/158562.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158564.png,王铎,行,約,612,3,4183,25261,,data/fame-kxl-tj-px60/std/158564.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158589.png,米芾,行,紅,672,3,4184,25262,,data/fame-kxl-tj-px60/std/158589.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/299380.png,米芾,行,紅,672,3,4184,25262,,data/fame-kxl-tj-px60/std/299380.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/299381.png,米芾,行,紅,672,3,4184,25262,,data/fame-kxl-tj-px60/std/299381.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158590.png,唐寅,行,紅,200,3,4184,25262,,data/fame-kxl-tj-px60/std/158590.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158591.png,唐寅,行,紅,200,3,4184,25262,,data/fame-kxl-tj-px60/std/158591.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158593.png,文徵明,行,紅,365,3,4184,25262,,data/fame-kxl-tj-px60/std/158593.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158594.png,董其昌,行,紅,721,3,4184,25262,,data/fame-kxl-tj-px60/std/158594.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158595.png,董其昌,行,紅,721,3,4184,25262,,data/fame-kxl-tj-px60/std/158595.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158599.png,何绍基,隶,紅,53,4,4184,32288,,data/fame-kxl-tj-px60/std/158599.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158607.png,颜真卿,楷,紆,956,0,4185,4185,,data/fame-kxl-tj-px60/std/158607.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158608.png,文徵明,楷,紆,365,0,4185,4185,,data/fame-kxl-tj-px60/std/158608.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158610.png,黄庭坚,行,紆,992,3,4185,25263,,data/fame-kxl-tj-px60/std/158610.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158613.png,赵佶,楷,紈,797,0,4186,4186,,data/fame-kxl-tj-px60/std/158613.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158614.png,祝允明,楷,紈,644,0,4186,4186,,data/fame-kxl-tj-px60/std/158614.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158615.png,智永,楷,紈,377,0,4186,4186,,data/fame-kxl-tj-px60/std/158615.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158642.png,薛稷,楷,紊,742,0,4188,4188,,data/fame-kxl-tj-px60/std/158642.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158649.png,赵佶,楷,納,797,0,4189,4189,,data/fame-kxl-tj-px60/std/158649.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158651.png,祝允明,楷,納,644,0,4189,4189,,data/fame-kxl-tj-px60/std/158651.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158652.png,王羲之,楷,納,601,0,4189,4189,,data/fame-kxl-tj-px60/std/158652.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158677.png,王羲之,行,納,601,3,4189,25267,,data/fame-kxl-tj-px60/std/158677.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158670.png,李邕,行,納,424,3,4189,25267,,data/fame-kxl-tj-px60/std/158670.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158672.png,颜真卿,行,納,956,3,4189,25267,,data/fame-kxl-tj-px60/std/158672.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158674.png,米芾,行,納,672,3,4189,25267,,data/fame-kxl-tj-px60/std/158674.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158675.png,米芾,行,納,672,3,4189,25267,,data/fame-kxl-tj-px60/std/158675.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/299412.png,米芾,行,納,672,3,4189,25267,,data/fame-kxl-tj-px60/std/299412.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158678.png,何绍基,行,納,53,3,4189,25267,,data/fame-kxl-tj-px60/std/158678.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158715.png,颜真卿,楷,純,956,0,4193,4193,,data/fame-kxl-tj-px60/std/158715.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158756.png,李邕,行,純,424,3,4193,25271,,data/fame-kxl-tj-px60/std/158756.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158757.png,李邕,行,純,424,3,4193,25271,,data/fame-kxl-tj-px60/std/158757.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158758.png,黄庭坚,行,純,992,3,4193,25271,,data/fame-kxl-tj-px60/std/158758.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158766.png,邓石如,隶,純,828,4,4193,32297,,data/fame-kxl-tj-px60/std/158766.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158788.png,王铎,行,紗,612,3,4195,25273,,data/fame-kxl-tj-px60/std/158788.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158790.png,金农,隶,紗,855,4,4195,32299,,data/fame-kxl-tj-px60/std/158790.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158793.png,赵佶,楷,紙,797,0,4196,4196,,data/fame-kxl-tj-px60/std/158793.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158806.png,米芾,行,紙,672,3,4196,25274,,data/fame-kxl-tj-px60/std/158806.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158807.png,苏轼,行,紙,703,3,4196,25274,,data/fame-kxl-tj-px60/std/158807.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158808.png,文徵明,行,紙,365,3,4196,25274,,data/fame-kxl-tj-px60/std/158808.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158809.png,王羲之,行,紙,601,3,4196,25274,,data/fame-kxl-tj-px60/std/158809.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158810.png,王羲之,行,紙,601,3,4196,25274,,data/fame-kxl-tj-px60/std/158810.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158811.png,王羲之,行,紙,601,3,4196,25274,,data/fame-kxl-tj-px60/std/158811.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158816.png,金农,隶,紙,855,4,4196,32300,,data/fame-kxl-tj-px60/std/158816.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158821.png,颜真卿,楷,級,956,0,4197,4197,,data/fame-kxl-tj-px60/std/158821.png,final_imgs_fame_v8
data/fame-kxl-tj-px60/imgs/158840.png,柳公权,楷,紛,461,0,4198,4198,,data/fame-kxl-tj-px60/std/158840.png,final_imgs_fame_v8
