image_path,canny_path,skeleton_path,calligrapher,script,character,calligrapher_id,script_id,character_id
images/柳公权/楷/序/23723.png,canny/柳公权/楷/序/23723.png,skeleton/柳公权/楷/序/23723.png,柳公权,楷,序,1142,3,2422
images/伊秉绶/隶/華/00502.png,canny/伊秉绶/隶/華/00502.png,skeleton/伊秉绶/隶/華/00502.png,伊秉绶,隶,華,441,11,5771
images/薛稷/楷/侣/45381.png,canny/薛稷/楷/侣/45381.png,skeleton/薛稷/楷/侣/45381.png,薛稷,楷,侣,1583,3,1067
images/孙过庭/六体/挫/73407.png,canny/孙过庭/六体/挫/73407.png,skeleton/孙过庭/六体/挫/73407.png,孙过庭,六体,挫,754,0,2934
images/褚遂良/楷/參/46811.png,canny/褚遂良/楷/參/46811.png,skeleton/褚遂良/楷/參/46811.png,褚遂良,楷,參,1606,3,1524
images/米芾/行/寧/39184.png,canny/米芾/行/寧/39184.png,skeleton/米芾/行/寧/39184.png,米芾,行,寧,1471,9,2203
images/虞世南/楷/御/46233.png,canny/虞世南/楷/御/46233.png,skeleton/虞世南/楷/御/46233.png,虞世南,楷,御,1588,3,2564
images/怀素/草/寥/12640.png,canny/怀素/草/寥/12640.png,skeleton/怀素/草/寥/12640.png,怀素,草,寥,949,8,2201
images/智永/楷/父/17131.png,canny/智永/楷/父/17131.png,skeleton/智永/楷/父/17131.png,智永,楷,父,1015,3,4265
images/唐寅/六体/院/73320.png,canny/唐寅/六体/院/73320.png,skeleton/唐寅/六体/院/73320.png,唐寅,六体,院,682,0,7164
images/褚遂良/六体/禹/86329.png,canny/褚遂良/六体/禹/86329.png,skeleton/褚遂良/六体/禹/86329.png,褚遂良,六体,禹,1606,0,4871
images/王羲之/行/司/238106.png,canny/王羲之/行/司/238106.png,skeleton/王羲之/行/司/238106.png,王羲之,行,司,1353,9,1560
images/孙过庭/行/六/07026.png,canny/孙过庭/行/六/07026.png,skeleton/孙过庭/行/六/07026.png,孙过庭,行,六,754,9,1241
images/王羲之/行/慨/34036.png,canny/王羲之/行/慨/34036.png,skeleton/王羲之/行/慨/34036.png,王羲之,行,慨,1353,9,2752
images/虞世南/楷/錫/46523.png,canny/虞世南/楷/錫/46523.png,skeleton/虞世南/楷/錫/46523.png,虞世南,楷,錫,1588,3,6998
images/金农/隶/僧/58253.png,canny/金农/隶/僧/58253.png,skeleton/金农/隶/僧/58253.png,金农,隶,僧,1767,11,1182
images/黄庭坚/草/同/65825.png,canny/黄庭坚/草/同/65825.png,skeleton/黄庭坚/草/同/65825.png,黄庭坚,草,同,1988,8,1568
images/何绍基/行/旁/00923.png,canny/何绍基/行/旁/00923.png,skeleton/何绍基/行/旁/00923.png,何绍基,行,旁,454,9,3168
images/朱耷/草/路/18345.png,canny/朱耷/草/路/18345.png,skeleton/朱耷/草/路/18345.png,朱耷,草,路,1050,8,6539
images/智永/楷/犢/17144.png,canny/智永/楷/犢/17144.png,skeleton/智永/楷/犢/17144.png,智永,楷,犢,1015,3,4302
images/李阳冰/篆/多/21110.png,canny/李阳冰/篆/多/21110.png,skeleton/李阳冰/篆/多/21110.png,李阳冰,篆,多,1095,7,1943
images/李邕/行/紀/20405.png,canny/李邕/行/紀/20405.png,skeleton/李邕/行/紀/20405.png,李邕,行,紀,1092,9,5141
images/米芾/六体/只/83164.png,canny/米芾/六体/只/83164.png,skeleton/米芾/六体/只/83164.png,米芾,六体,只,1471,0,1549
images/吴昌硕/篆/也/04801.png,canny/吴昌硕/篆/也/04801.png,skeleton/吴昌硕/篆/也/04801.png,吴昌硕,篆,也,650,7,923
images/苏轼/行/競/42920.png,canny/苏轼/行/競/42920.png,skeleton/苏轼/行/競/42920.png,苏轼,行,競,1527,9,4988
images/孙过庭/草/各/07128.png,canny/孙过庭/草/各/07128.png,skeleton/孙过庭/草/各/07128.png,孙过庭,草,各,754,8,1564
images/文徵明/六体/添/76211.png,canny/文徵明/六体/添/76211.png,skeleton/文徵明/六体/添/76211.png,文徵明,六体,添,979,0,3945
images/祝允明/草/砌/38059.png,canny/祝允明/草/砌/38059.png,skeleton/祝允明/草/砌/38059.png,祝允明,草,砌,1429,8,4762
images/朱耷/行/望/18172.png,canny/朱耷/行/望/18172.png,skeleton/朱耷/行/望/18172.png,朱耷,行,望,1050,9,3325
images/智永/草/讚/17687.png,canny/智永/草/讚/17687.png,skeleton/智永/草/讚/17687.png,智永,草,讚,1015,8,6347
images/智永/楷/閑/17849.png,canny/智永/楷/閑/17849.png,skeleton/智永/楷/閑/17849.png,智永,楷,閑,1015,3,7087
images/何绍基/隶/己/00810.png,canny/何绍基/隶/己/00810.png,skeleton/何绍基/隶/己/00810.png,何绍基,隶,己,454,11,2357
images/王羲之/行/吉/333219.png,canny/王羲之/行/吉/333219.png,skeleton/王羲之/行/吉/333219.png,王羲之,行,吉,1353,9,1566
images/王羲之/草/念/238684.png,canny/王羲之/草/念/238684.png,skeleton/王羲之/草/念/238684.png,王羲之,草,念,1353,8,2599
images/唐寅/行/殘/06578.png,canny/唐寅/行/殘/06578.png,skeleton/唐寅/行/殘/06578.png,唐寅,行,殘,682,9,3685
images/沈尹默/草/研/28742.png,canny/沈尹默/草/研/28742.png,skeleton/沈尹默/草/研/28742.png,沈尹默,草,研,1227,8,4764
images/钟繇/行/緣/89623.png,canny/钟繇/行/緣/89623.png,skeleton/钟繇/行/緣/89623.png,钟繇,行,緣,1785,9,5246
images/智永/楷/謙/17671.png,canny/智永/楷/謙/17671.png,skeleton/智永/楷/謙/17671.png,智永,楷,謙,1015,3,6304
images/王羲之/六体/萍/81916.png,canny/王羲之/六体/萍/81916.png,skeleton/王羲之/六体/萍/81916.png,王羲之,六体,萍,1353,0,5784
images/黄庭坚/草/長/67152.png,canny/黄庭坚/草/長/67152.png,skeleton/黄庭坚/草/長/67152.png,黄庭坚,草,長,1988,8,7077
images/欧阳询/草/孔/25253.png,canny/欧阳询/草/孔/25253.png,skeleton/欧阳询/草/孔/25253.png,欧阳询,草,孔,1167,8,2107
images/褚遂良/楷/東/47406.png,canny/褚遂良/楷/東/47406.png,skeleton/褚遂良/楷/東/47406.png,褚遂良,楷,東,1606,3,3366
images/颜真卿/楷/大/61815.png,canny/颜真卿/楷/大/61815.png,skeleton/颜真卿/楷/大/61815.png,颜真卿,楷,大,1930,3,1947
images/唐寅/行/同/06375.png,canny/唐寅/行/同/06375.png,skeleton/唐寅/行/同/06375.png,唐寅,行,同,682,9,1568
images/欧阳通/楷/即/26860.png,canny/欧阳通/楷/即/26860.png,skeleton/欧阳通/楷/即/26860.png,欧阳通,楷,即,1168,3,1486
images/赵之谦/篆/廣/48693.png,canny/赵之谦/篆/廣/48693.png,skeleton/赵之谦/篆/廣/48693.png,赵之谦,篆,廣,1663,7,2460
images/祝允明/草/犯/37969.png,canny/祝允明/草/犯/37969.png,skeleton/祝允明/草/犯/37969.png,祝允明,草,犯,1429,8,4307
images/傅山/六体/了/68876.png,canny/傅山/六体/了/68876.png,skeleton/傅山/六体/了/68876.png,傅山,六体,了,475,0,931
images/邓石如/六体/妄/88178.png,canny/邓石如/六体/妄/88178.png,skeleton/邓石如/六体/妄/88178.png,邓石如,六体,妄,1718,0,1995
images/吴昌硕/六体/庶/72215.png,canny/吴昌硕/六体/庶/72215.png,skeleton/吴昌硕/六体/庶/72215.png,吴昌硕,六体,庶,650,0,2437
images/沈尹默/六体/羡/80338.png,canny/沈尹默/六体/羡/80338.png,skeleton/沈尹默/六体/羡/80338.png,沈尹默,六体,羡,1227,0,5392
images/李邕/行/非/20755.png,canny/李邕/行/非/20755.png,skeleton/李邕/行/非/20755.png,李邕,行,非,1092,9,7291
images/李斯/篆/寴/19228.png,canny/李斯/篆/寴/19228.png,skeleton/李斯/篆/寴/19228.png,李斯,篆,寴,1073,7,2211
images/苏轼/行/薫/43175.png,canny/苏轼/行/薫/43175.png,skeleton/苏轼/行/薫/43175.png,苏轼,行,薫,1527,9,5882
images/文徵明/草/酒/15767.png,canny/文徵明/草/酒/15767.png,skeleton/文徵明/草/酒/15767.png,文徵明,草,酒,979,8,6882
images/金农/六体/奇/89177.png,canny/金农/六体/奇/89177.png,skeleton/金农/六体/奇/89177.png,金农,六体,奇,1767,0,1963
images/王羲之/行/林/34270.png,canny/王羲之/行/林/34270.png,skeleton/王羲之/行/林/34270.png,王羲之,行,林,1353,9,3386
images/褚遂良/楷/理/47642.png,canny/褚遂良/楷/理/47642.png,skeleton/褚遂良/楷/理/47642.png,褚遂良,楷,理,1606,3,4398
images/赵孟頫/六体/刻/331009.png,canny/赵孟頫/六体/刻/331009.png,skeleton/赵孟頫/六体/刻/331009.png,赵孟頫,六体,刻,1674,0,1343
images/苏轼/楷/臨/43088.png,canny/苏轼/楷/臨/43088.png,skeleton/苏轼/楷/臨/43088.png,苏轼,楷,臨,1527,3,5588
images/颜真卿/楷/殊/62470.png,canny/颜真卿/楷/殊/62470.png,skeleton/颜真卿/楷/殊/62470.png,颜真卿,楷,殊,1930,3,3681
images/王羲之/行/祉/34658.png,canny/王羲之/行/祉/34658.png,skeleton/王羲之/行/祉/34658.png,王羲之,行,祉,1353,9,4819
images/鲜于枢/行/往/64273.png,canny/鲜于枢/行/往/64273.png,skeleton/鲜于枢/行/往/64273.png,鲜于枢,行,往,1976,9,2543
images/邓石如/六体/索/88633.png,canny/邓石如/六体/索/88633.png,skeleton/邓石如/六体/索/88633.png,邓石如,六体,索,1718,0,5164
images/王羲之/楷/郭/240330.png,canny/王羲之/楷/郭/240330.png,skeleton/王羲之/楷/郭/240330.png,王羲之,楷,郭,1353,3,6845
images/王羲之/六体/万/326016.png,canny/王羲之/六体/万/326016.png,skeleton/王羲之/六体/万/326016.png,王羲之,六体,万,1353,0,871
images/黄庭坚/六体/佛/91983.png,canny/黄庭坚/六体/佛/91983.png,skeleton/黄庭坚/六体/佛/91983.png,黄庭坚,六体,佛,1988,0,1037
images/米芾/行/璧/39814.png,canny/米芾/行/璧/39814.png,skeleton/米芾/行/璧/39814.png,米芾,行,璧,1471,9,4450
images/李邕/行/護/20591.png,canny/李邕/行/護/20591.png,skeleton/李邕/行/護/20591.png,李邕,行,護,1092,9,6335
images/邓石如/隶/橫/56199.png,canny/邓石如/隶/橫/56199.png,skeleton/邓石如/隶/橫/56199.png,邓石如,隶,橫,1718,11,3603
images/虞世南/草/已/46209.png,canny/虞世南/草/已/46209.png,skeleton/虞世南/草/已/46209.png,虞世南,草,已,1588,8,2358
images/怀素/六体/薪/75998.png,canny/怀素/六体/薪/75998.png,skeleton/怀素/六体/薪/75998.png,怀素,六体,薪,949,0,5881
images/王羲之/草/省/34617.png,canny/王羲之/草/省/34617.png,skeleton/王羲之/草/省/34617.png,王羲之,草,省,1353,8,4675
images/王羲之/行/已/33820.png,canny/王羲之/行/已/33820.png,skeleton/王羲之/行/已/33820.png,王羲之,行,已,1353,9,2358
images/钟繇/楷/許/59003.png,canny/钟繇/楷/許/59003.png,skeleton/钟繇/楷/許/59003.png,钟繇,楷,許,1785,3,6196
images/王献之/草/鵝/32794.png,canny/王献之/草/鵝/32794.png,skeleton/王献之/草/鵝/32794.png,王献之,草,鵝,1341,8,7635
images/智永/楷/寡/16485.png,canny/智永/楷/寡/16485.png,skeleton/智永/楷/寡/16485.png,智永,楷,寡,1015,3,2198
images/文徵明/行/氏/15133.png,canny/文徵明/行/氏/15133.png,skeleton/文徵明/行/氏/15133.png,文徵明,行,氏,979,9,3723
images/苏轼/行/當/42779.png,canny/苏轼/行/當/42779.png,skeleton/苏轼/行/當/42779.png,苏轼,行,當,1527,9,4531
images/杨凝式/楷/逞/285193.png,canny/杨凝式/楷/逞/285193.png,skeleton/杨凝式/楷/逞/285193.png,杨凝式,楷,逞,1114,3,6728
images/何绍基/行/能/01254.png,canny/何绍基/行/能/01254.png,skeleton/何绍基/行/能/01254.png,何绍基,行,能,454,9,5528
images/褚遂良/楷/買/48061.png,canny/褚遂良/楷/買/48061.png,skeleton/褚遂良/楷/買/48061.png,褚遂良,楷,買,1606,3,6442
images/祝允明/草/鱸/38639.png,canny/祝允明/草/鱸/38639.png,skeleton/祝允明/草/鱸/38639.png,祝允明,草,鱸,1429,8,7607
images/王羲之/行/深/34433.png,canny/王羲之/行/深/34433.png,skeleton/王羲之/行/深/34433.png,王羲之,行,深,1353,9,3938
images/何绍基/行/淸/01048.png,canny/何绍基/行/淸/01048.png,skeleton/何绍基/行/淸/01048.png,何绍基,行,淸,454,9,3942
images/金农/隶/瘦/58569.png,canny/金农/隶/瘦/58569.png,skeleton/金农/隶/瘦/58569.png,金农,隶,瘦,1767,11,4593
images/何绍基/六体/三/68266.png,canny/何绍基/六体/三/68266.png,skeleton/何绍基/六体/三/68266.png,何绍基,六体,三,454,0,873
images/李阳冰/篆/山/21216.png,canny/李阳冰/篆/山/21216.png,skeleton/李阳冰/篆/山/21216.png,李阳冰,篆,山,1095,7,2278
images/颜真卿/楷/書/62343.png,canny/颜真卿/楷/書/62343.png,skeleton/颜真卿/楷/書/62343.png,颜真卿,楷,書,1930,3,3303
images/王羲之/六体/颍/82003.png,canny/王羲之/六体/颍/82003.png,skeleton/王羲之/六体/颍/82003.png,王羲之,六体,颍,1353,0,7393
images/欧阳询/行/語/26407.png,canny/欧阳询/行/語/26407.png,skeleton/欧阳询/行/語/26407.png,欧阳询,行,語,1167,9,6248
images/何绍基/隶/子/00749.png,canny/何绍基/隶/子/00749.png,skeleton/何绍基/隶/子/00749.png,何绍基,隶,子,454,11,2106
images/欧阳询/草/纓/26235.png,canny/欧阳询/草/纓/26235.png,skeleton/欧阳询/草/纓/26235.png,欧阳询,草,纓,1167,8,5315
images/王羲之/行/波/34404.png,canny/王羲之/行/波/34404.png,skeleton/王羲之/行/波/34404.png,王羲之,行,波,1353,9,3819
images/祝允明/楷/强/37750.png,canny/祝允明/楷/强/37750.png,skeleton/祝允明/楷/强/37750.png,祝允明,楷,强,1429,3,2508
images/王献之/楷/諸/32633.png,canny/王献之/楷/諸/32633.png,skeleton/王献之/楷/諸/32633.png,王献之,楷,諸,1341,3,6290
images/李阳冰/篆/浴/21571.png,canny/李阳冰/篆/浴/21571.png,skeleton/李阳冰/篆/浴/21571.png,李阳冰,篆,浴,1095,7,3883
images/虞世南/草/耶/46440.png,canny/虞世南/草/耶/46440.png,skeleton/虞世南/草/耶/46440.png,虞世南,草,耶,1588,8,5455
images/赵孟頫/六体/再/330045.png,canny/赵孟頫/六体/再/330045.png,skeleton/赵孟頫/六体/再/330045.png,赵孟頫,六体,再,1674,0,1261
images/鲜于枢/草/潔/64482.png,canny/鲜于枢/草/潔/64482.png,skeleton/鲜于枢/草/潔/64482.png,鲜于枢,草,潔,1976,8,4059
images/文徵明/草/葦/15557.png,canny/文徵明/草/葦/15557.png,skeleton/文徵明/草/葦/15557.png,文徵明,草,葦,979,8,5804
images/怀素/草/野/13590.png,canny/怀素/草/野/13590.png,skeleton/怀素/草/野/13590.png,怀素,草,野,949,8,6927
images/柳公权/行/響/24431.png,canny/柳公权/行/響/24431.png,skeleton/柳公权/行/響/24431.png,柳公权,行,響,1142,9,7340
images/柳公权/楷/徽/23775.png,canny/柳公权/楷/徽/23775.png,skeleton/柳公权/楷/徽/23775.png,柳公权,楷,徽,1142,3,2578
images/颜真卿/楷/嬉/61861.png,canny/颜真卿/楷/嬉/61861.png,skeleton/颜真卿/楷/嬉/61861.png,颜真卿,楷,嬉,1930,3,2095
images/黄庭坚/草/便/65646.png,canny/黄庭坚/草/便/65646.png,skeleton/黄庭坚/草/便/65646.png,黄庭坚,草,便,1988,8,1074
images/王羲之/六体/虫/364719.png,canny/王羲之/六体/虫/364719.png,skeleton/王羲之/六体/虫/364719.png,王羲之,六体,虫,1353,0,5945
images/智永/楷/木/16892.png,canny/智永/楷/木/16892.png,skeleton/智永/楷/木/16892.png,智永,楷,木,1015,3,3329
images/王羲之/草/頓/240494.png,canny/王羲之/草/頓/240494.png,skeleton/王羲之/草/頓/240494.png,王羲之,草,頓,1353,8,7354
images/智永/楷/問/16295.png,canny/智永/楷/問/16295.png,skeleton/智永/楷/問/16295.png,智永,楷,問,1015,3,1670
images/沈尹默/楷/備/28288.png,canny/沈尹默/楷/備/28288.png,skeleton/沈尹默/楷/備/28288.png,沈尹默,楷,備,1227,3,1159
images/赵之谦/楷/鵲/49407.png,canny/赵之谦/楷/鵲/49407.png,skeleton/赵之谦/楷/鵲/49407.png,赵之谦,楷,鵲,1663,3,7640
images/苏轼/草/礻/42863.png,canny/苏轼/草/礻/42863.png,skeleton/苏轼/草/礻/42863.png,苏轼,草,礻,1527,8,4811
images/赵之谦/行/故/48786.png,canny/赵之谦/行/故/48786.png,skeleton/赵之谦/行/故/48786.png,赵之谦,行,故,1663,9,3104
images/孙过庭/六体/菁/73506.png,canny/孙过庭/六体/菁/73506.png,skeleton/孙过庭/六体/菁/73506.png,孙过庭,六体,菁,754,0,5757
images/杨凝式/楷/寢/105871.png,canny/杨凝式/楷/寢/105871.png,skeleton/杨凝式/楷/寢/105871.png,杨凝式,楷,寢,1114,3,2199
images/唐寅/楷/芻/06704.png,canny/唐寅/楷/芻/06704.png,skeleton/唐寅/楷/芻/06704.png,唐寅,楷,芻,682,3,5668
images/李邕/行/彭/19999.png,canny/李邕/行/彭/19999.png,skeleton/李邕/行/彭/19999.png,李邕,行,彭,1092,9,2535
images/智永/楷/耽/17482.png,canny/智永/楷/耽/17482.png,skeleton/智永/楷/耽/17482.png,智永,楷,耽,1015,3,5458
images/赵之谦/隶/若/49169.png,canny/赵之谦/隶/若/49169.png,skeleton/赵之谦/隶/若/49169.png,赵之谦,隶,若,1663,11,5684
images/褚遂良/楷/如/46954.png,canny/褚遂良/楷/如/46954.png,skeleton/褚遂良/楷/如/46954.png,褚遂良,楷,如,1606,3,1993
images/邓石如/六体/秋/88595.png,canny/邓石如/六体/秋/88595.png,skeleton/邓石如/六体/秋/88595.png,邓石如,六体,秋,1718,0,4884
images/何绍基/隶/留/01115.png,canny/何绍基/隶/留/01115.png,skeleton/何绍基/隶/留/01115.png,何绍基,隶,留,454,11,4514
images/王羲之/六体/胃/361334.png,canny/王羲之/六体/胃/361334.png,skeleton/王羲之/六体/胃/361334.png,王羲之,六体,胃,1353,0,5510
images/文徵明/六体/律/76129.png,canny/文徵明/六体/律/76129.png,skeleton/文徵明/六体/律/76129.png,文徵明,六体,律,979,0,2551
images/王羲之/草/難/35232.png,canny/王羲之/草/難/35232.png,skeleton/王羲之/草/難/35232.png,王羲之,草,難,1353,8,7242
images/黄庭坚/行/能/66800.png,canny/黄庭坚/行/能/66800.png,skeleton/黄庭坚/行/能/66800.png,黄庭坚,行,能,1988,9,5528
images/米芾/行/墟/39093.png,canny/米芾/行/墟/39093.png,skeleton/米芾/行/墟/39093.png,米芾,行,墟,1471,9,1892
images/李阳冰/篆/盈/21689.png,canny/李阳冰/篆/盈/21689.png,skeleton/李阳冰/篆/盈/21689.png,李阳冰,篆,盈,1095,7,4640
images/石涛/隶/豆/272695.png,canny/石涛/隶/豆/272695.png,skeleton/石涛/隶/豆/272695.png,石涛,隶,豆,1410,11,6388
images/黄庭坚/行/狀/66536.png,canny/黄庭坚/行/狀/66536.png,skeleton/黄庭坚/行/狀/66536.png,黄庭坚,行,狀,1988,9,4310
images/李邕/楷/表/20534.png,canny/李邕/楷/表/20534.png,skeleton/李邕/楷/表/20534.png,李邕,楷,表,1092,3,6055
images/董其昌/行/其/44022.png,canny/董其昌/行/其/44022.png,skeleton/董其昌/行/其/44022.png,董其昌,行,其,1554,9,1247
images/孙过庭/草/託/08123.png,canny/孙过庭/草/託/08123.png,skeleton/孙过庭/草/託/08123.png,孙过庭,草,託,754,8,6185
images/祝允明/草/於/37830.png,canny/祝允明/草/於/37830.png,skeleton/祝允明/草/於/37830.png,祝允明,草,於,1429,8,3165
images/颜真卿/楷/邪/63250.png,canny/颜真卿/楷/邪/63250.png,skeleton/颜真卿/楷/邪/63250.png,颜真卿,楷,邪,1930,3,6812
images/王羲之/行/喩/33571.png,canny/王羲之/行/喩/33571.png,skeleton/王羲之/行/喩/33571.png,王羲之,行,喩,1353,9,1696
images/李邕/行/鎮/20700.png,canny/李邕/行/鎮/20700.png,skeleton/李邕/行/鎮/20700.png,李邕,行,鎮,1092,9,7026
images/唐寅/行/絮/06662.png,canny/唐寅/行/絮/06662.png,skeleton/唐寅/行/絮/06662.png,唐寅,行,絮,682,9,5196
images/张芝/草/須/10988.png,canny/张芝/草/須/10988.png,skeleton/张芝/草/須/10988.png,张芝,草,須,891,8,7347
images/虞世南/楷/競/46414.png,canny/虞世南/楷/競/46414.png,skeleton/虞世南/楷/競/46414.png,虞世南,楷,競,1588,3,4988
images/鲜于枢/草/辰/64776.png,canny/鲜于枢/草/辰/64776.png,skeleton/鲜于枢/草/辰/64776.png,鲜于枢,草,辰,1976,8,6668
images/欧阳询/楷/丞/24813.png,canny/欧阳询/楷/丞/24813.png,skeleton/欧阳询/楷/丞/24813.png,欧阳询,楷,丞,1167,3,889
images/邓石如/隶/閒/56397.png,canny/邓石如/隶/閒/56397.png,skeleton/邓石如/隶/閒/56397.png,邓石如,隶,閒,1718,11,7088
images/虞世南/行/希/46211.png,canny/虞世南/行/希/46211.png,skeleton/虞世南/行/希/46211.png,虞世南,行,希,1588,9,2373
images/何绍基/篆/梁/00986.png,canny/何绍基/篆/梁/00986.png,skeleton/何绍基/篆/梁/00986.png,何绍基,篆,梁,454,7,3464
images/欧阳询/楷/贈/26463.png,canny/欧阳询/楷/贈/26463.png,skeleton/欧阳询/楷/贈/26463.png,欧阳询,楷,贈,1167,3,6482
images/王羲之/六体/个/326347.png,canny/王羲之/六体/个/326347.png,skeleton/王羲之/六体/个/326347.png,王羲之,六体,个,1353,0,894
images/黄庭坚/草/徑/66139.png,canny/黄庭坚/草/徑/66139.png,skeleton/黄庭坚/草/徑/66139.png,黄庭坚,草,徑,1988,8,2555
images/米芾/行/間/40461.png,canny/米芾/行/間/40461.png,skeleton/米芾/行/間/40461.png,米芾,行,間,1471,9,7089
images/王羲之/行/事/237709.png,canny/王羲之/行/事/237709.png,skeleton/王羲之/行/事/237709.png,王羲之,行,事,1353,9,934
images/何绍基/六体/苞/68719.png,canny/何绍基/六体/苞/68719.png,skeleton/何绍基/六体/苞/68719.png,何绍基,六体,苞,454,0,5681
images/金农/隶/仲/58233.png,canny/金农/隶/仲/58233.png,skeleton/金农/隶/仲/58233.png,金农,隶,仲,1767,11,992
images/祝允明/草/恨/37768.png,canny/祝允明/草/恨/37768.png,skeleton/祝允明/草/恨/37768.png,祝允明,草,恨,1429,8,2640
images/李阳冰/篆/唱/21054.png,canny/李阳冰/篆/唱/21054.png,skeleton/李阳冰/篆/唱/21054.png,李阳冰,篆,唱,1095,7,1663
images/黄庭坚/楷/眦/66614.png,canny/黄庭坚/楷/眦/66614.png,skeleton/黄庭坚/楷/眦/66614.png,黄庭坚,楷,眦,1988,3,4695
images/祝允明/六体/篇/82942.png,canny/祝允明/六体/篇/82942.png,skeleton/祝允明/六体/篇/82942.png,祝允明,六体,篇,1429,0,5061
images/苏轼/行/寡/41953.png,canny/苏轼/行/寡/41953.png,skeleton/苏轼/行/寡/41953.png,苏轼,行,寡,1527,9,2198
images/鲜于枢/草/退/64780.png,canny/鲜于枢/草/退/64780.png,skeleton/鲜于枢/草/退/64780.png,鲜于枢,草,退,1976,8,6713
images/康里巎巎/草/白/09490.png,canny/康里巎巎/草/白/09490.png,skeleton/康里巎巎/草/白/09490.png,康里巎巎,草,白,844,8,4617
images/邓石如/六体/籍/88629.png,canny/邓石如/六体/籍/88629.png,skeleton/邓石如/六体/籍/88629.png,邓石如,六体,籍,1718,0,5096
images/米芾/行/龜/40640.png,canny/米芾/行/龜/40640.png,skeleton/米芾/行/龜/40640.png,米芾,行,龜,1471,9,7759
images/李阳冰/篆/誠/21970.png,canny/李阳冰/篆/誠/21970.png,skeleton/李阳冰/篆/誠/21970.png,李阳冰,篆,誠,1095,7,6249
images/孙过庭/草/陳/08302.png,canny/孙过庭/草/陳/08302.png,skeleton/孙过庭/草/陳/08302.png,孙过庭,草,陳,754,8,7174
images/黄庭坚/行/映/66311.png,canny/黄庭坚/行/映/66311.png,skeleton/黄庭坚/行/映/66311.png,黄庭坚,行,映,1988,9,3219
images/欧阳询/草/隱/26622.png,canny/欧阳询/草/隱/26622.png,skeleton/欧阳询/草/隱/26622.png,欧阳询,草,隱,1167,8,7209
images/康里巎巎/草/睨/09494.png,canny/康里巎巎/草/睨/09494.png,skeleton/康里巎巎/草/睨/09494.png,康里巎巎,草,睨,844,8,4716
images/怀素/草/譽/13471.png,canny/怀素/草/譽/13471.png,skeleton/怀素/草/譽/13471.png,怀素,草,譽,949,8,6336
images/智永/草/近/17771.png,canny/智永/草/近/17771.png,skeleton/智永/草/近/17771.png,智永,草,近,1015,8,6681
images/欧阳询/行/徳/25466.png,canny/欧阳询/行/徳/25466.png,skeleton/欧阳询/行/徳/25466.png,欧阳询,行,徳,1167,9,2572
images/黄庭坚/草/實/66027.png,canny/黄庭坚/草/實/66027.png,skeleton/黄庭坚/草/實/66027.png,黄庭坚,草,實,1988,8,2202
images/王羲之/行/牋/34499.png,canny/王羲之/行/牋/34499.png,skeleton/王羲之/行/牋/34499.png,王羲之,行,牋,1353,9,4275
images/欧阳询/六体/糟/79664.png,canny/欧阳询/六体/糟/79664.png,skeleton/欧阳询/六体/糟/79664.png,欧阳询,六体,糟,1167,0,5132
images/金农/隶/祿/58599.png,canny/金农/隶/祿/58599.png,skeleton/金农/隶/祿/58599.png,金农,隶,祿,1767,11,4845
images/邓石如/隶/玉/56247.png,canny/邓石如/隶/玉/56247.png,skeleton/邓石如/隶/玉/56247.png,邓石如,隶,玉,1718,11,4363
images/颜真卿/楷/貂/63172.png,canny/颜真卿/楷/貂/63172.png,skeleton/颜真卿/楷/貂/63172.png,颜真卿,楷,貂,1930,3,6414
images/欧阳询/行/百/26059.png,canny/欧阳询/行/百/26059.png,skeleton/欧阳询/行/百/26059.png,欧阳询,行,百,1167,9,4618
images/李阳冰/篆/摩/21367.png,canny/李阳冰/篆/摩/21367.png,skeleton/李阳冰/篆/摩/21367.png,李阳冰,篆,摩,1095,7,3031
images/米芾/行/首/40580.png,canny/米芾/行/首/40580.png,skeleton/米芾/行/首/40580.png,米芾,行,首,1471,9,7458
images/李斯/篆/載/19509.png,canny/李斯/篆/載/19509.png,skeleton/李斯/篆/載/19509.png,李斯,篆,載,1073,7,6610
images/金农/隶/泄/58514.png,canny/金农/隶/泄/58514.png,skeleton/金农/隶/泄/58514.png,金农,隶,泄,1767,11,3806
images/王羲之/行/者/34775.png,canny/王羲之/行/者/34775.png,skeleton/王羲之/行/者/34775.png,王羲之,行,者,1353,9,5437
images/赵孟頫/六体/兵/329789.png,canny/赵孟頫/六体/兵/329789.png,skeleton/赵孟頫/六体/兵/329789.png,赵孟頫,六体,兵,1674,0,1246
images/颜真卿/楷/傾/61499.png,canny/颜真卿/楷/傾/61499.png,skeleton/颜真卿/楷/傾/61499.png,颜真卿,楷,傾,1930,3,1167
images/孙过庭/草/雅/08315.png,canny/孙过庭/草/雅/08315.png,skeleton/孙过庭/草/雅/08315.png,孙过庭,草,雅,754,8,7222
images/智永/草/崐/16536.png,canny/智永/草/崐/16536.png,skeleton/智永/草/崐/16536.png,智永,草,崐,1015,8,2310
images/柳公权/六体/瞻/79212.png,canny/柳公权/六体/瞻/79212.png,skeleton/柳公权/六体/瞻/79212.png,柳公权,六体,瞻,1142,0,4738
images/王铎/草/銜/36243.png,canny/王铎/草/銜/36243.png,skeleton/王铎/草/銜/36243.png,王铎,草,銜,1366,8,6975
